time,V(N001),I(V1),I(R1),I(D1)
0.000136,2.75425,-7.01854e+32,-0.000275425,7.01854e+32
0.0001361,2.75466,-7.13528e+32,-0.000275466,7.13528e+32
0.0001362,2.75508,-7.25387e+32,-0.000275508,7.25387e+32
0.0001363,2.75549,-7.37435e+32,-0.000275549,7.37435e+32
0.0001364,2.7559,-7.49674e+32,-0.00027559,7.49674e+32
0.0001365,2.75631,-7.62106e+32,-0.000275631,7.62106e+32
0.0001366,2.75672,-7.74736e+32,-0.000275672,7.74736e+32
0.0001367,2.75713,-7.87565e+32,-0.000275713,7.87565e+32
0.0001368,2.75754,-8.00598e+32,-0.000275754,8.00598e+32
0.0001369,2.75795,-8.13836e+32,-0.000275795,8.13836e+32
0.000137,2.75836,-8.27283e+32,-0.000275836,8.27283e+32
0.0001371,2.75877,-8.40943e+32,-0.000275877,8.40943e+32
0.0001372,2.75918,-8.54818e+32,-0.000275918,8.54818e+32
0.0001373,2.75959,-8.68911e+32,-0.000275959,8.68911e+32
0.0001374,2.76,-8.83226e+32,-0.000276,8.83226e+32
0.0001375,2.76041,-8.97766e+32,-0.000276041,8.97766e+32
0.0001376,2.76081,-9.12534e+32,-0.000276081,9.12534e+32
0.0001377,2.76122,-9.27535e+32,-0.000276122,9.27535e+32
0.0001378,2.76163,-9.4277e+32,-0.000276163,9.4277e+32
0.0001379,2.76204,-9.58244e+32,-0.000276204,9.58244e+32
0.000138,2.76244,-9.73961e+32,-0.000276244,9.73961e+32
0.0001381,2.76285,-9.89923e+32,-0.000276285,9.89923e+32
0.0001382,2.76326,-1.00614e+33,-0.000276326,1.00614e+33
0.0001383,2.76366,-1.0226e+33,-0.000276366,1.0226e+33
0.0001384,2.76407,-1.03932e+33,-0.000276407,1.03932e+33
0.0001385,2.76447,-1.0563e+33,-0.000276447,1.0563e+33
0.0001386,2.76488,-1.07355e+33,-0.000276488,1.07355e+33
0.0001387,2.76528,-1.09107e+33,-0.000276528,1.09107e+33
0.0001388,2.76569,-1.10886e+33,-0.000276569,1.10886e+33
0.0001389,2.76609,-1.12692e+33,-0.000276609,1.12692e+33
0.000139,2.76649,-1.14526e+33,-0.000276649,1.14526e+33
0.0001391,2.7669,-1.16389e+33,-0.00027669,1.16389e+33
0.0001392,2.7673,-1.18281e+33,-0.00027673,1.18281e+33
0.0001393,2.7677,-1.20202e+33,-0.00027677,1.20202e+33
0.0001394,2.7681,-1.22153e+33,-0.00027681,1.22153e+33
0.0001395,2.76851,-1.24134e+33,-0.000276851,1.24134e+33
0.0001396,2.76891,-1.26146e+33,-0.000276891,1.26146e+33
0.0001397,2.76931,-1.28188e+33,-0.000276931,1.28188e+33
0.0001398,2.76971,-1.30262e+33,-0.000276971,1.30262e+33
0.0001399,2.77011,-1.32368e+33,-0.000277011,1.32368e+33
0.00014,2.77051,-1.34507e+33,-0.000277051,1.34507e+33
0.0001401,2.77091,-1.36678e+33,-0.000277091,1.36678e+33
0.0001402,2.77131,-1.38883e+33,-0.000277131,1.38883e+33
0.0001403,2.77171,-1.41122e+33,-0.000277171,1.41122e+33
0.0001404,2.77211,-1.43394e+33,-0.000277211,1.43394e+33
0.0001405,2.77251,-1.45702e+33,-0.000277251,1.45702e+33
0.0001406,2.77291,-1.48045e+33,-0.000277291,1.48045e+33
0.0001407,2.77331,-1.50424e+33,-0.000277331,1.50424e+33
0.0001408,2.77371,-1.52839e+33,-0.000277371,1.52839e+33
0.0001409,2.77411,-1.55291e+33,-0.000277411,1.55291e+33
0.000141,2.7745,-1.57781e+33,-0.00027745,1.57781e+33
0.0001411,2.7749,-1.60309e+33,-0.00027749,1.60309e+33
0.0001412,2.7753,-1.62875e+33,-0.00027753,1.62875e+33
0.0001413,2.77569,-1.6548e+33,-0.000277569,1.6548e+33
0.0001414,2.77609,-1.68124e+33,-0.000277609,1.68124e+33
0.0001415,2.77649,-1.70809e+33,-0.000277649,1.70809e+33
0.0001416,2.77688,-1.73535e+33,-0.000277688,1.73535e+33
0.0001417,2.77728,-1.76302e+33,-0.000277728,1.76302e+33
0.0001418,2.77767,-1.7911e+33,-0.000277767,1.7911e+33
0.0001419,2.77807,-1.81962e+33,-0.000277807,1.81962e+33
0.000142,2.77846,-1.84856e+33,-0.000277846,1.84856e+33
0.0001421,2.77886,-1.87794e+33,-0.000277886,1.87794e+33
0.0001422,2.77925,-1.90777e+33,-0.000277925,1.90777e+33
0.0001423,2.77964,-1.93804e+33,-0.000277964,1.93804e+33
0.0001424,2.78004,-1.96878e+33,-0.000278004,1.96878e+33
0.0001425,2.78043,-1.99997e+33,-0.000278043,1.99997e+33
0.0001426,2.78082,-2.03163e+33,-0.000278082,2.03163e+33
0.0001427,2.78122,-2.06377e+33,-0.000278122,2.06377e+33
0.0001428,2.78161,-2.09639e+33,-0.000278161,2.09639e+33
0.0001429,2.782,-2.1295e+33,-0.0002782,2.1295e+33
0.000143,2.78239,-2.16311e+33,-0.000278239,2.16311e+33
0.0001431,2.78278,-2.19722e+33,-0.000278278,2.19722e+33
0.0001432,2.78317,-2.23184e+33,-0.000278317,2.23184e+33
0.0001433,2.78356,-2.26698e+33,-0.000278356,2.26698e+33
0.0001434,2.78395,-2.30265e+33,-0.000278395,2.30265e+33
0.0001435,2.78434,-2.33884e+33,-0.000278434,2.33884e+33
0.0001436,2.78473,-2.37558e+33,-0.000278473,2.37558e+33
0.0001437,2.78512,-2.41286e+33,-0.000278512,2.41286e+33
0.0001438,2.78551,-2.45069e+33,-0.000278551,2.45069e+33
0.0001439,2.7859,-2.48909e+33,-0.00027859,2.48909e+33
0.000144,2.78629,-2.52806e+33,-0.000278629,2.52806e+33
0.0001441,2.78668,-2.56761e+33,-0.000278668,2.56761e+33
0.0001442,2.78706,-2.60774e+33,-0.000278706,2.60774e+33
0.0001443,2.78745,-2.64847e+33,-0.000278745,2.64847e+33
0.0001444,2.78784,-2.6898e+33,-0.000278784,2.6898e+33
0.0001445,2.78823,-2.73174e+33,-0.000278823,2.73174e+33
0.0001446,2.78861,-2.7743e+33,-0.000278861,2.7743e+33
0.0001447,2.789,-2.81749e+33,-0.0002789,2.81749e+33
0.0001448,2.78938,-2.86132e+33,-0.000278938,2.86132e+33
0.0001449,2.78977,-2.90579e+33,-0.000278977,2.90579e+33
0.000145,2.79016,-2.95092e+33,-0.000279016,2.95092e+33
0.0001451,2.79054,-2.99671e+33,-0.000279054,2.99671e+33
0.0001452,2.79092,-3.04317e+33,-0.000279092,3.04317e+33
0.0001453,2.79131,-3.09031e+33,-0.000279131,3.09031e+33
0.0001454,2.79169,-3.13815e+33,-0.000279169,3.13815e+33
0.0001455,2.79208,-3.18668e+33,-0.000279208,3.18668e+33
0.0001456,2.79246,-3.23593e+33,-0.000279246,3.23593e+33
0.0001457,2.79284,-3.28589e+33,-0.000279284,3.28589e+33
0.0001458,2.79323,-3.33659e+33,-0.000279323,3.33659e+33
0.0001459,2.79361,-3.38802e+33,-0.000279361,3.38802e+33
0.000146,2.79399,-3.44021e+33,-0.000279399,3.44021e+33
0.0001461,2.79437,-3.49315e+33,-0.000279437,3.49315e+33
0.0001462,2.79475,-3.54687e+33,-0.000279475,3.54687e+33
0.0001463,2.79513,-3.60136e+33,-0.000279513,3.60136e+33
0.0001464,2.79552,-3.65665e+33,-0.000279552,3.65665e+33
0.0001465,2.7959,-3.71274e+33,-0.00027959,3.71274e+33
0.0001466,2.79628,-3.76964e+33,-0.000279628,3.76964e+33
0.0001467,2.79666,-3.82737e+33,-0.000279666,3.82737e+33
0.0001468,2.79704,-3.88593e+33,-0.000279704,3.88593e+33
0.0001469,2.79742,-3.94533e+33,-0.000279742,3.94533e+33
0.000147,2.79779,-4.0056e+33,-0.000279779,4.0056e+33
0.0001471,2.79817,-4.06673e+33,-0.000279817,4.06673e+33
0.0001472,2.79855,-4.12875e+33,-0.000279855,4.12875e+33
0.0001473,2.79893,-4.19166e+33,-0.000279893,4.19166e+33
0.0001474,2.79931,-4.25547e+33,-0.000279931,4.25547e+33
0.0001475,2.79968,-4.3202e+33,-0.000279968,4.3202e+33
0.0001476,2.80006,-4.38586e+33,-0.000280006,4.38586e+33
0.0001477,2.80044,-4.45246e+33,-0.000280044,4.45246e+33
0.0001478,2.80082,-4.52002e+33,-0.000280082,4.52002e+33
0.0001479,2.80119,-4.58854e+33,-0.000280119,4.58854e+33
0.000148,2.80157,-4.65804e+33,-0.000280157,4.65804e+33
0.0001481,2.80194,-4.72854e+33,-0.000280194,4.72854e+33
0.0001482,2.80232,-4.80004e+33,-0.000280232,4.80004e+33
0.0001483,2.80269,-4.87256e+33,-0.000280269,4.87256e+33
0.0001484,2.80307,-4.94611e+33,-0.000280307,4.94611e+33
0.0001485,2.80344,-5.02071e+33,-0.000280344,5.02071e+33
0.0001486,2.80382,-5.09637e+33,-0.000280382,5.09637e+33
0.0001487,2.80419,-5.17311e+33,-0.000280419,5.17311e+33
0.0001488,2.80456,-5.25093e+33,-0.000280456,5.25093e+33
0.0001489,2.80494,-5.32986e+33,-0.000280494,5.32986e+33
0.000149,2.80531,-5.4099e+33,-0.000280531,5.4099e+33
0.0001491,2.80568,-5.49108e+33,-0.000280568,5.49108e+33
0.0001492,2.80605,-5.5734e+33,-0.000280605,5.5734e+33
0.0001493,2.80642,-5.65689e+33,-0.000280642,5.65689e+33
0.0001494,2.8068,-5.74155e+33,-0.00028068,5.74155e+33
0.0001495,2.80717,-5.82741e+33,-0.000280717,5.82741e+33
0.0001496,2.80754,-5.91447e+33,-0.000280754,5.91447e+33
0.0001497,2.80791,-6.00276e+33,-0.000280791,6.00276e+33
0.0001498,2.80828,-6.09229e+33,-0.000280828,6.09229e+33
0.0001499,2.80865,-6.18308e+33,-0.000280865,6.18308e+33
0.00015,2.80902,-6.27514e+33,-0.000280902,6.27514e+33
0.0001501,2.80939,-6.36848e+33,-0.000280939,6.36848e+33
0.0001502,2.80975,-6.46314e+33,-0.000280975,6.46314e+33
0.0001503,2.81012,-6.55912e+33,-0.000281012,6.55912e+33
0.0001504,2.81049,-6.65643e+33,-0.000281049,6.65643e+33
0.0001505,2.81086,-6.75511e+33,-0.000281086,6.75511e+33
0.0001506,2.81123,-6.85516e+33,-0.000281123,6.85516e+33
0.0001507,2.81159,-6.9566e+33,-0.000281159,6.9566e+33
0.0001508,2.81196,-7.05945e+33,-0.000281196,7.05945e+33
0.0001509,2.81233,-7.16373e+33,-0.000281233,7.16373e+33
0.000151,2.81269,-7.26946e+33,-0.000281269,7.26946e+33
0.0001511,2.81306,-7.37666e+33,-0.000281306,7.37666e+33
0.0001512,2.81343,-7.48533e+33,-0.000281343,7.48533e+33
0.0001513,2.81379,-7.59552e+33,-0.000281379,7.59552e+33
0.0001514,2.81416,-7.70722e+33,-0.000281416,7.70722e+33
0.0001515,2.81452,-7.82047e+33,-0.000281452,7.82047e+33
0.0001516,2.81489,-7.93528e+33,-0.000281489,7.93528e+33
0.0001517,2.81525,-8.05167e+33,-0.000281525,8.05167e+33
0.0001518,2.81561,-8.16966e+33,-0.000281561,8.16966e+33
0.0001519,2.81598,-8.28928e+33,-0.000281598,8.28928e+33
0.000152,2.81634,-8.41054e+33,-0.000281634,8.41054e+33
0.0001521,2.8167,-8.53346e+33,-0.00028167,8.53346e+33
0.0001522,2.81706,-8.65807e+33,-0.000281706,8.65807e+33
0.0001523,2.81743,-8.78438e+33,-0.000281743,8.78438e+33
0.0001524,2.81779,-8.91242e+33,-0.000281779,8.91242e+33
0.0001525,2.81815,-9.04222e+33,-0.000281815,9.04222e+33
0.0001526,2.81851,-9.17378e+33,-0.000281851,9.17378e+33
0.0001527,2.81887,-9.30713e+33,-0.000281887,9.30713e+33
0.0001528,2.81923,-9.44231e+33,-0.000281923,9.44231e+33
0.0001529,2.81959,-9.57932e+33,-0.000281959,9.57932e+33
0.000153,2.81995,-9.7182e+33,-0.000281995,9.7182e+33
0.0001531,2.82031,-9.85896e+33,-0.000282031,9.85896e+33
0.0001532,2.82067,-1.00016e+34,-0.000282067,1.00016e+34
0.0001533,2.82103,-1.01462e+34,-0.000282103,1.01462e+34
0.0001534,2.82139,-1.02928e+34,-0.000282139,1.02928e+34
0.0001535,2.82175,-1.04413e+34,-0.000282175,1.04413e+34
0.0001536,2.8221,-1.05919e+34,-0.00028221,1.05919e+34
0.0001537,2.82246,-1.07445e+34,-0.000282246,1.07445e+34
0.0001538,2.82282,-1.08991e+34,-0.000282282,1.08991e+34
0.0001539,2.82318,-1.10558e+34,-0.000282318,1.10558e+34
0.000154,2.82353,-1.12146e+34,-0.000282353,1.12146e+34
0.0001541,2.82389,-1.13756e+34,-0.000282389,1.13756e+34
0.0001542,2.82424,-1.15387e+34,-0.000282424,1.15387e+34
0.0001543,2.8246,-1.1704e+34,-0.00028246,1.1704e+34
0.0001544,2.82496,-1.18715e+34,-0.000282496,1.18715e+34
0.0001545,2.82531,-1.20413e+34,-0.000282531,1.20413e+34
0.0001546,2.82567,-1.22133e+34,-0.000282567,1.22133e+34
0.0001547,2.82602,-1.23876e+34,-0.000282602,1.23876e+34
0.0001548,2.82637,-1.25643e+34,-0.000282637,1.25643e+34
0.0001549,2.82673,-1.27433e+34,-0.000282673,1.27433e+34
0.000155,2.82708,-1.29247e+34,-0.000282708,1.29247e+34
0.0001551,2.82743,-1.31085e+34,-0.000282743,1.31085e+34
0.0001552,2.82779,-1.32947e+34,-0.000282779,1.32947e+34
0.0001553,2.82814,-1.34834e+34,-0.000282814,1.34834e+34
0.0001554,2.82849,-1.36746e+34,-0.000282849,1.36746e+34
0.0001555,2.82884,-1.38683e+34,-0.000282884,1.38683e+34
0.0001556,2.82919,-1.40646e+34,-0.000282919,1.40646e+34
0.0001557,2.82954,-1.42635e+34,-0.000282954,1.42635e+34
0.0001558,2.8299,-1.4465e+34,-0.00028299,1.4465e+34
0.0001559,2.83025,-1.46692e+34,-0.000283025,1.46692e+34
0.000156,2.8306,-1.4876e+34,-0.00028306,1.4876e+34
0.0001561,2.83095,-1.50856e+34,-0.000283095,1.50856e+34
0.0001562,2.8313,-1.52979e+34,-0.00028313,1.52979e+34
0.0001563,2.83164,-1.5513e+34,-0.000283164,1.5513e+34
0.0001564,2.83199,-1.57309e+34,-0.000283199,1.57309e+34
0.0001565,2.83234,-1.59517e+34,-0.000283234,1.59517e+34
0.0001566,2.83269,-1.61754e+34,-0.000283269,1.61754e+34
0.0001567,2.83304,-1.6402e+34,-0.000283304,1.6402e+34
0.0001568,2.83338,-1.66315e+34,-0.000283338,1.66315e+34
0.0001569,2.83373,-1.6864e+34,-0.000283373,1.6864e+34
0.000157,2.83408,-1.70996e+34,-0.000283408,1.70996e+34
0.0001571,2.83442,-1.73382e+34,-0.000283442,1.73382e+34
0.0001572,2.83477,-1.75799e+34,-0.000283477,1.75799e+34
0.0001573,2.83512,-1.78247e+34,-0.000283512,1.78247e+34
0.0001574,2.83546,-1.80727e+34,-0.000283546,1.80727e+34
0.0001575,2.83581,-1.8324e+34,-0.000283581,1.8324e+34
0.0001576,2.83615,-1.85784e+34,-0.000283615,1.85784e+34
0.0001577,2.8365,-1.88362e+34,-0.00028365,1.88362e+34
0.0001578,2.83684,-1.90973e+34,-0.000283684,1.90973e+34
0.0001579,2.83718,-1.93617e+34,-0.000283718,1.93617e+34
0.000158,2.83753,-1.96296e+34,-0.000283753,1.96296e+34
0.0001581,2.83787,-1.99009e+34,-0.000283787,1.99009e+34
0.0001582,2.83821,-2.01756e+34,-0.000283821,2.01756e+34
0.0001583,2.83856,-2.04539e+34,-0.000283856,2.04539e+34
0.0001584,2.8389,-2.07358e+34,-0.00028389,2.07358e+34
0.0001585,2.83924,-2.10212e+34,-0.000283924,2.10212e+34
0.0001586,2.83958,-2.13104e+34,-0.000283958,2.13104e+34
0.0001587,2.83992,-2.16032e+34,-0.000283992,2.16032e+34
0.0001588,2.84026,-2.18997e+34,-0.000284026,2.18997e+34
0.0001589,2.8406,-2.22e+34,-0.00028406,2.22e+34
0.000159,2.84094,-2.25041e+34,-0.000284094,2.25041e+34
0.0001591,2.84128,-2.28121e+34,-0.000284128,2.28121e+34
0.0001592,2.84162,-2.3124e+34,-0.000284162,2.3124e+34
0.0001593,2.84196,-2.34399e+34,-0.000284196,2.34399e+34
0.0001594,2.8423,-2.37597e+34,-0.00028423,2.37597e+34
0.0001595,2.84264,-2.40836e+34,-0.000284264,2.40836e+34
0.0001596,2.84298,-2.44116e+34,-0.000284298,2.44116e+34
0.0001597,2.84332,-2.47437e+34,-0.000284332,2.47437e+34
0.0001598,2.84365,-2.508e+34,-0.000284365,2.508e+34
0.0001599,2.84399,-2.54206e+34,-0.000284399,2.54206e+34
0.00016,2.84433,-2.57654e+34,-0.000284433,2.57654e+34
0.0001601,2.84466,-2.61146e+34,-0.000284466,2.61146e+34
0.0001602,2.845,-2.64681e+34,-0.0002845,2.64681e+34
0.0001603,2.84534,-2.6826e+34,-0.000284534,2.6826e+34
0.0001604,2.84567,-2.71885e+34,-0.000284567,2.71885e+34
0.0001605,2.84601,-2.75554e+34,-0.000284601,2.75554e+34
0.0001606,2.84634,-2.7927e+34,-0.000284634,2.7927e+34
0.0001607,2.84668,-2.83032e+34,-0.000284668,2.83032e+34
0.0001608,2.84701,-2.8684e+34,-0.000284701,2.8684e+34
0.0001609,2.84734,-2.90696e+34,-0.000284734,2.90696e+34
0.000161,2.84768,-2.946e+34,-0.000284768,2.946e+34
0.0001611,2.84801,-2.98552e+34,-0.000284801,2.98552e+34
0.0001612,2.84834,-3.02553e+34,-0.000284834,3.02553e+34
0.0001613,2.84868,-3.06604e+34,-0.000284868,3.06604e+34
0.0001614,2.84901,-3.10705e+34,-0.000284901,3.10705e+34
0.0001615,2.84934,-3.14856e+34,-0.000284934,3.14856e+34
0.0001616,2.84967,-3.19059e+34,-0.000284967,3.19059e+34
0.0001617,2.85,-3.23313e+34,-0.000285,3.23313e+34
0.0001618,2.85033,-3.2762e+34,-0.000285033,3.2762e+34
0.0001619,2.85066,-3.3198e+34,-0.000285066,3.3198e+34
0.000162,2.85099,-3.36393e+34,-0.000285099,3.36393e+34
0.0001621,2.85132,-3.4086e+34,-0.000285132,3.4086e+34
0.0001622,2.85165,-3.45382e+34,-0.000285165,3.45382e+34
0.0001623,2.85198,-3.49959e+34,-0.000285198,3.49959e+34
0.0001624,2.85231,-3.54592e+34,-0.000285231,3.54592e+34
0.0001625,2.85264,-3.59282e+34,-0.000285264,3.59282e+34
0.0001626,2.85297,-3.64029e+34,-0.000285297,3.64029e+34
0.0001627,2.8533,-3.68833e+34,-0.00028533,3.68833e+34
0.0001628,2.85362,-3.73696e+34,-0.000285362,3.73696e+34
0.0001629,2.85395,-3.78618e+34,-0.000285395,3.78618e+34
0.000163,2.85428,-3.83599e+34,-0.000285428,3.83599e+34
0.0001631,2.8546,-3.88641e+34,-0.00028546,3.88641e+34
0.0001632,2.85493,-3.93744e+34,-0.000285493,3.93744e+34
0.0001633,2.85526,-3.98908e+34,-0.000285526,3.98908e+34
0.0001634,2.85558,-4.04134e+34,-0.000285558,4.04134e+34
0.0001635,2.85591,-4.09424e+34,-0.000285591,4.09424e+34
0.0001636,2.85623,-4.14777e+34,-0.000285623,4.14777e+34
0.0001637,2.85656,-4.20195e+34,-0.000285656,4.20195e+34
0.0001638,2.85688,-4.25677e+34,-0.000285688,4.25677e+34
0.0001639,2.8572,-4.31225e+34,-0.00028572,4.31225e+34
0.000164,2.85753,-4.3684e+34,-0.000285753,4.3684e+34
0.0001641,2.85785,-4.42522e+34,-0.000285785,4.42522e+34
0.0001642,2.85817,-4.48271e+34,-0.000285817,4.48271e+34
0.0001643,2.85849,-4.54089e+34,-0.000285849,4.54089e+34
0.0001644,2.85882,-4.59977e+34,-0.000285882,4.59977e+34
0.0001645,2.85914,-4.65934e+34,-0.000285914,4.65934e+34
0.0001646,2.85946,-4.71962e+34,-0.000285946,4.71962e+34
0.0001647,2.85978,-4.78062e+34,-0.000285978,4.78062e+34
0.0001648,2.8601,-4.84234e+34,-0.00028601,4.84234e+34
0.0001649,2.86042,-4.90478e+34,-0.000286042,4.90478e+34
0.000165,2.86074,-4.96797e+34,-0.000286074,4.96797e+34
0.0001651,2.86106,-5.0319e+34,-0.000286106,5.0319e+34
0.0001652,2.86138,-5.09659e+34,-0.000286138,5.09659e+34
0.0001653,2.8617,-5.16204e+34,-0.00028617,5.16204e+34
0.0001654,2.86202,-5.22825e+34,-0.000286202,5.22825e+34
0.0001655,2.86234,-5.29525e+34,-0.000286234,5.29525e+34
0.0001656,2.86265,-5.36303e+34,-0.000286265,5.36303e+34
0.0001657,2.86297,-5.4316e+34,-0.000286297,5.4316e+34
0.0001658,2.86329,-5.50097e+34,-0.000286329,5.50097e+34
0.0001659,2.86361,-5.57116e+34,-0.000286361,5.57116e+34
0.000166,2.86392,-5.64216e+34,-0.000286392,5.64216e+34
0.0001661,2.86424,-5.71399e+34,-0.000286424,5.71399e+34
0.0001662,2.86456,-5.78666e+34,-0.000286456,5.78666e+34
0.0001663,2.86487,-5.86017e+34,-0.000286487,5.86017e+34
0.0001664,2.86519,-5.93453e+34,-0.000286519,5.93453e+34
0.0001665,2.8655,-6.00975e+34,-0.00028655,6.00975e+34
0.0001666,2.86582,-6.08585e+34,-0.000286582,6.08585e+34
0.0001667,2.86613,-6.16282e+34,-0.000286613,6.16282e+34
0.0001668,2.86644,-6.24068e+34,-0.000286644,6.24068e+34
0.0001669,2.86676,-6.31944e+34,-0.000286676,6.31944e+34
0.000167,2.86707,-6.39911e+34,-0.000286707,6.39911e+34
0.0001671,2.86738,-6.47969e+34,-0.000286738,6.47969e+34
0.0001672,2.8677,-6.56119e+34,-0.00028677,6.56119e+34
0.0001673,2.86801,-6.64363e+34,-0.000286801,6.64363e+34
0.0001674,2.86832,-6.72702e+34,-0.000286832,6.72702e+34
0.0001675,2.86863,-6.81135e+34,-0.000286863,6.81135e+34
0.0001676,2.86894,-6.89665e+34,-0.000286894,6.89665e+34
0.0001677,2.86925,-6.98293e+34,-0.000286925,6.98293e+34
0.0001678,2.86956,-7.07018e+34,-0.000286956,7.07018e+34
0.0001679,2.86987,-7.15843e+34,-0.000286987,7.15843e+34
0.000168,2.87018,-7.24767e+34,-0.000287018,7.24767e+34
0.0001681,2.87049,-7.33793e+34,-0.000287049,7.33793e+34
0.0001682,2.8708,-7.42922e+34,-0.00028708,7.42922e+34
0.0001683,2.87111,-7.52153e+34,-0.000287111,7.52153e+34
0.0001684,2.87142,-7.61489e+34,-0.000287142,7.61489e+34
0.0001685,2.87173,-7.70929e+34,-0.000287173,7.70929e+34
0.0001686,2.87204,-7.80477e+34,-0.000287204,7.80477e+34
0.0001687,2.87234,-7.90131e+34,-0.000287234,7.90131e+34
0.0001688,2.87265,-7.99894e+34,-0.000287265,7.99894e+34
0.0001689,2.87296,-8.09767e+34,-0.000287296,8.09767e+34
0.000169,2.87326,-8.1975e+34,-0.000287326,8.1975e+34
0.0001691,2.87357,-8.29844e+34,-0.000287357,8.29844e+34
0.0001692,2.87387,-8.40051e+34,-0.000287387,8.40051e+34
0.0001693,2.87418,-8.50373e+34,-0.000287418,8.50373e+34
0.0001694,2.87448,-8.60809e+34,-0.000287448,8.60809e+34
0.0001695,2.87479,-8.71361e+34,-0.000287479,8.71361e+34
0.0001696,2.87509,-8.8203e+34,-0.000287509,8.8203e+34
0.0001697,2.8754,-8.92818e+34,-0.00028754,8.92818e+34
0.0001698,2.8757,-9.03725e+34,-0.00028757,9.03725e+34
0.0001699,2.876,-9.14752e+34,-0.0002876,9.14752e+34
0.00017,2.87631,-9.25901e+34,-0.000287631,9.25901e+34
0.0001701,2.87661,-9.37174e+34,-0.000287661,9.37174e+34
0.0001702,2.87691,-9.4857e+34,-0.000287691,9.4857e+34
0.0001703,2.87721,-9.60092e+34,-0.000287721,9.60092e+34
0.0001704,2.87751,-9.7174e+34,-0.000287751,9.7174e+34
0.0001705,2.87782,-9.83516e+34,-0.000287782,9.83516e+34
0.0001706,2.87812,-9.95421e+34,-0.000287812,9.95421e+34
0.0001707,2.87842,-1.00746e+35,-0.000287842,1.00746e+35
0.0001708,2.87872,-1.01962e+35,-0.000287872,1.01962e+35
0.0001709,2.87902,-1.03192e+35,-0.000287902,1.03192e+35
0.000171,2.87932,-1.04435e+35,-0.000287932,1.04435e+35
0.0001711,2.87962,-1.05692e+35,-0.000287962,1.05692e+35
0.0001712,2.87991,-1.06963e+35,-0.000287991,1.06963e+35
0.0001713,2.88021,-1.08247e+35,-0.000288021,1.08247e+35
0.0001714,2.88051,-1.09545e+35,-0.000288051,1.09545e+35
0.0001715,2.88081,-1.10857e+35,-0.000288081,1.10857e+35
0.0001716,2.88111,-1.12183e+35,-0.000288111,1.12183e+35
0.0001717,2.8814,-1.13524e+35,-0.00028814,1.13524e+35
0.0001718,2.8817,-1.14879e+35,-0.00028817,1.14879e+35
0.0001719,2.882,-1.16248e+35,-0.0002882,1.16248e+35
0.000172,2.88229,-1.17632e+35,-0.000288229,1.17632e+35
0.0001721,2.88259,-1.19031e+35,-0.000288259,1.19031e+35
0.0001722,2.88288,-1.20445e+35,-0.000288288,1.20445e+35
0.0001723,2.88318,-1.21875e+35,-0.000288318,1.21875e+35
0.0001724,2.88347,-1.23319e+35,-0.000288347,1.23319e+35
0.0001725,2.88377,-1.24779e+35,-0.000288377,1.24779e+35
0.0001726,2.88406,-1.26254e+35,-0.000288406,1.26254e+35
0.0001727,2.88435,-1.27745e+35,-0.000288435,1.27745e+35
0.0001728,2.88465,-1.29251e+35,-0.000288465,1.29251e+35
0.0001729,2.88494,-1.30774e+35,-0.000288494,1.30774e+35
0.000173,2.88523,-1.32313e+35,-0.000288523,1.32313e+35
0.0001731,2.88552,-1.33868e+35,-0.000288552,1.33868e+35
0.0001732,2.88582,-1.35439e+35,-0.000288582,1.35439e+35
0.0001733,2.88611,-1.37027e+35,-0.000288611,1.37027e+35
0.0001734,2.8864,-1.38631e+35,-0.00028864,1.38631e+35
0.0001735,2.88669,-1.40253e+35,-0.000288669,1.40253e+35
0.0001736,2.88698,-1.41891e+35,-0.000288698,1.41891e+35
0.0001737,2.88727,-1.43546e+35,-0.000288727,1.43546e+35
0.0001738,2.88756,-1.45219e+35,-0.000288756,1.45219e+35
0.0001739,2.88785,-1.46909e+35,-0.000288785,1.46909e+35
0.000174,2.88814,-1.48617e+35,-0.000288814,1.48617e+35
0.0001741,2.88843,-1.50343e+35,-0.000288843,1.50343e+35
0.0001742,2.88871,-1.52086e+35,-0.000288871,1.52086e+35
0.0001743,2.889,-1.53848e+35,-0.0002889,1.53848e+35
0.0001744,2.88929,-1.55627e+35,-0.000288929,1.55627e+35
0.0001745,2.88958,-1.57425e+35,-0.000288958,1.57425e+35
0.0001746,2.88986,-1.59242e+35,-0.000288986,1.59242e+35
0.0001747,2.89015,-1.61077e+35,-0.000289015,1.61077e+35
0.0001748,2.89044,-1.62931e+35,-0.000289044,1.62931e+35
0.0001749,2.89072,-1.64804e+35,-0.000289072,1.64804e+35
0.000175,2.89101,-1.66697e+35,-0.000289101,1.66697e+35
0.0001751,2.89129,-1.68609e+35,-0.000289129,1.68609e+35
0.0001752,2.89158,-1.7054e+35,-0.000289158,1.7054e+35
0.0001753,2.89186,-1.72491e+35,-0.000289186,1.72491e+35
0.0001754,2.89214,-1.74461e+35,-0.000289214,1.74461e+35
0.0001755,2.89243,-1.76452e+35,-0.000289243,1.76452e+35
0.0001756,2.89271,-1.78463e+35,-0.000289271,1.78463e+35
0.0001757,2.89299,-1.80495e+35,-0.000289299,1.80495e+35
0.0001758,2.89328,-1.82547e+35,-0.000289328,1.82547e+35
0.0001759,2.89356,-1.84619e+35,-0.000289356,1.84619e+35
