time,V(N001),V(N002),V(N003),I(V1),I(R1),I(I1),I(R2),I(R3)
0.005638,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005639,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00564,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005641,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005642,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005643,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005644,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005645,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005646,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005647,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005648,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005649,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00565,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005651,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005652,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005653,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005654,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005655,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005656,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005657,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005658,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005659,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00566,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005661,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005662,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005663,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005664,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005665,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005666,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005667,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005668,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005669,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00567,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005671,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005672,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005673,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005674,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005675,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005676,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005677,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005678,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005679,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00568,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005681,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005682,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005683,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005684,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005685,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005686,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005687,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005688,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005689,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00569,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005691,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005692,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005693,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005694,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005695,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005696,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005697,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005698,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005699,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.0057,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005701,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005702,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005703,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005704,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005705,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005706,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005707,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005708,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005709,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00571,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005711,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005712,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005713,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005714,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005715,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005716,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005717,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005718,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005719,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00572,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005721,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005722,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005723,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005724,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005725,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005726,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005727,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005728,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005729,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00573,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005731,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005732,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005733,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005734,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005735,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005736,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005737,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005738,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005739,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00574,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005741,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005742,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005743,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005744,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005745,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005746,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005747,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005748,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005749,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00575,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005751,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005752,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005753,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005754,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005755,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005756,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005757,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005758,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005759,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00576,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005761,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005762,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005763,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005764,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005765,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005766,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005767,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005768,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005769,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00577,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005771,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005772,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005773,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005774,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005775,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005776,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005777,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005778,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005779,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00578,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005781,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005782,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005783,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005784,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005785,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005786,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005787,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005788,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005789,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00579,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005791,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005792,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005793,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005794,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005795,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005796,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005797,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005798,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005799,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.0058,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005801,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005802,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005803,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005804,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005805,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005806,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005807,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005808,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005809,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00581,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005811,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005812,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005813,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005814,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005815,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005816,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005817,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005818,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005819,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00582,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005821,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005822,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005823,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005824,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005825,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005826,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005827,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005828,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005829,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00583,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005831,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005832,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005833,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005834,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005835,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005836,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005837,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005838,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005839,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00584,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005841,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005842,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005843,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005844,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005845,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005846,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005847,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005848,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005849,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00585,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005851,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005852,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005853,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005854,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005855,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005856,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005857,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005858,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005859,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00586,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005861,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005862,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005863,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005864,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005865,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005866,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005867,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005868,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005869,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00587,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005871,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005872,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005873,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005874,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005875,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005876,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005877,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005878,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005879,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00588,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005881,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005882,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005883,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005884,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005885,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005886,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005887,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005888,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005889,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00589,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005891,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005892,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005893,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005894,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005895,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005896,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005897,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005898,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005899,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.0059,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005901,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005902,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005903,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005904,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005905,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005906,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005907,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005908,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005909,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00591,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005911,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005912,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005913,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005914,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005915,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005916,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005917,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005918,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005919,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00592,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005921,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005922,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005923,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005924,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005925,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005926,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005927,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005928,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005929,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00593,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005931,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005932,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005933,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005934,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005935,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005936,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005937,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005938,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005939,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00594,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005941,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005942,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005943,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005944,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005945,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005946,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005947,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005948,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005949,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00595,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005951,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005952,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005953,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005954,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005955,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005956,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005957,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005958,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005959,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00596,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005961,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005962,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005963,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005964,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005965,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005966,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005967,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005968,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005969,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00597,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005971,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005972,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005973,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005974,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005975,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005976,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005977,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005978,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005979,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00598,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005981,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005982,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005983,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005984,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.005985,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
